,Category,Rating,Reviews
883,ENTERTAINMENT,4.5,653008
884,ENTERTAINMENT,4.5,23063
885,ENTERTAINMENT,3.4,87384
886,ENTERTAINMENT,4.2,411683
887,ENTERTAINMENT,4.3,8918
888,ENTERTAINMENT,4.2,501498
889,ENTERTAINMENT,4.6,2133296
890,ENTERTAINMENT,4.1,29690
891,ENTERTAINMENT,4.2,130549
892,ENTERTAINMENT,4.2,613059
893,ENTERTAINMENT,4.3,1633682
894,ENTERTAINMENT,4.4,42050
895,ENTERTAINMENT,3.9,2646
896,ENTERTAINMENT,4.1,21867
897,ENTERTAINMENT,4.3,32732
898,ENTERTAINMENT,4.5,653008
899,ENTERTAINMENT,4.6,243747
900,ENTERTAINMENT,3.6,2639
901,ENTERTAINMENT,4.3,1511
902,ENTERTAINMENT,4.3,44550
903,ENTERTAINMENT,4.2,501497
904,ENTERTAINMENT,4.4,5456208
905,ENTERTAINMENT,4.1,7813
906,ENTERTAINMENT,4.1,1033
907,ENTERTAINMENT,4.2,2442
908,ENTERTAINMENT,3.9,15254
909,ENTERTAINMENT,4.2,155234
910,ENTERTAINMENT,3.7,310066
911,ENTERTAINMENT,4.5,12216
912,ENTERTAINMENT,3.7,388089
913,ENTERTAINMENT,3.8,92058
914,ENTERTAINMENT,4.3,88185
915,ENTERTAINMENT,3.0,493
916,ENTERTAINMENT,4.1,33387
917,ENTERTAINMENT,4.2,123279
918,ENTERTAINMENT,4.1,27424
919,ENTERTAINMENT,3.9,60841
920,ENTERTAINMENT,4.0,29706
921,ENTERTAINMENT,4.4,288150
922,ENTERTAINMENT,4.2,14807
923,ENTERTAINMENT,4.0,319692
924,ENTERTAINMENT,3.9,61201
925,ENTERTAINMENT,4.0,22998
926,ENTERTAINMENT,4.2,12398
927,ENTERTAINMENT,4.0,35928
928,ENTERTAINMENT,4.3,64448
929,ENTERTAINMENT,3.9,22378
930,ENTERTAINMENT,4.2,501498
931,ENTERTAINMENT,4.4,5456599
932,ENTERTAINMENT,4.3,296829
933,ENTERTAINMENT,3.7,310095
934,ENTERTAINMENT,4.3,88185
935,ENTERTAINMENT,3.7,388089
936,ENTERTAINMENT,3.8,92058
937,ENTERTAINMENT,4.2,123279
938,ENTERTAINMENT,4.0,319691
939,ENTERTAINMENT,3.9,60841
940,ENTERTAINMENT,4.4,288150
941,ENTERTAINMENT,4.5,16372
942,ENTERTAINMENT,4.1,58028
943,ENTERTAINMENT,4.1,33387
944,ENTERTAINMENT,3.9,61201
945,ENTERTAINMENT,4.5,736864
946,ENTERTAINMENT,4.0,29706
947,ENTERTAINMENT,4.1,27424
948,ENTERTAINMENT,3.6,1968
949,ENTERTAINMENT,3.8,35279
950,ENTERTAINMENT,4.0,35931
951,ENTERTAINMENT,4.2,14807
952,ENTERTAINMENT,3.7,17247
953,ENTERTAINMENT,3.8,87723
954,ENTERTAINMENT,3.7,18523
955,ENTERTAINMENT,4.1,182103
956,ENTERTAINMENT,3.7,197774
957,ENTERTAINMENT,3.9,8674
958,ENTERTAINMENT,4.4,5456708
959,ENTERTAINMENT,4.3,296771
960,ENTERTAINMENT,3.9,58082
961,ENTERTAINMENT,3.7,388089
962,ENTERTAINMENT,3.7,310066
963,ENTERTAINMENT,4.2,123279
964,ENTERTAINMENT,4.3,88185
965,ENTERTAINMENT,4.0,319691
966,ENTERTAINMENT,4.1,7813
967,ENTERTAINMENT,3.9,60841
968,ENTERTAINMENT,4.5,653008
969,ENTERTAINMENT,3.9,27424
970,ENTERTAINMENT,4.1,33387
971,ENTERTAINMENT,4.3,407719
972,ENTERTAINMENT,4.4,288150
973,ENTERTAINMENT,4.1,115033
974,ENTERTAINMENT,4.0,22997
975,ENTERTAINMENT,3.9,61201
976,ENTERTAINMENT,3.9,801
977,ENTERTAINMENT,4.0,29706
978,ENTERTAINMENT,4.1,27424
979,ENTERTAINMENT,4.2,12398
980,ENTERTAINMENT,3.8,35279
981,ENTERTAINMENT,4.0,35931
982,ENTERTAINMENT,3.9,22378
983,ENTERTAINMENT,4.2,14807
984,ENTERTAINMENT,3.7,197774
985,ENTERTAINMENT,3.9,8674
986,ENTERTAINMENT,4.2,8968
987,ENTERTAINMENT,4.3,303
988,ENTERTAINMENT,4.3,407719
989,ENTERTAINMENT,4.6,732
990,ENTERTAINMENT,4.3,1856
991,ENTERTAINMENT,4.6,50725
992,ENTERTAINMENT,4.2,123279
993,ENTERTAINMENT,4.6,243747
994,ENTERTAINMENT,4.5,1575
995,ENTERTAINMENT,4.6,6238
996,ENTERTAINMENT,3.9,9941
997,ENTERTAINMENT,4.2,23666
998,ENTERTAINMENT,4.4,67554
999,ENTERTAINMENT,4.2,38769
1000,ENTERTAINMENT,4.3,160164
1001,ENTERTAINMENT,4.6,3771
1002,ENTERTAINMENT,4.3,256664
1003,ENTERTAINMENT,4.5,787177
1004,EVENTS,4.0,3782
1005,EVENTS,4.0,40113
1006,EVENTS,4.5,7074
1007,EVENTS,4.5,2153
1008,EVENTS,4.0,26089
1009,EVENTS,4.0,20611
1010,EVENTS,4.2,811
1011,EVENTS,4.4,15558
1012,EVENTS,4.6,573
1014,EVENTS,4.6,8232
1015,EVENTS,4.1,3089
1016,EVENTS,4.6,3874
1017,EVENTS,4.4,464
1018,EVENTS,4.6,731
1019,EVENTS,4.9,69
1020,EVENTS,4.5,8800
1021,EVENTS,4.6,99
1022,EVENTS,4.7,30
1023,EVENTS,4.3,456
1026,EVENTS,4.2,3200
1027,EVENTS,4.3,5839
1028,EVENTS,5.0,4
1029,EVENTS,4.4,663
1030,EVENTS,5.0,16
1031,EVENTS,4.5,1065
1035,EVENTS,4.5,1953
1036,EVENTS,4.8,12
1037,EVENTS,4.4,4298
1038,EVENTS,5.0,1
1040,EVENTS,3.7,100
1042,EVENTS,4.1,399
1044,EVENTS,4.8,28
1047,EVENTS,4.6,7
1048,FINANCE,4.4,124424
1049,FINANCE,4.4,39041
1050,FINANCE,3.6,52306
1051,FINANCE,3.7,36718
1052,FINANCE,3.8,42644
1053,FINANCE,4.2,278082
1054,FINANCE,4.2,6076
1055,FINANCE,4.2,112656
1056,FINANCE,3.3,335738
1057,FINANCE,3.4,31906
1058,FINANCE,4.3,20672
1059,FINANCE,4.2,957973
1060,FINANCE,4.7,130582
1061,FINANCE,4.1,31218
1062,FINANCE,4.7,167168
1063,FINANCE,4.0,34428
1064,FINANCE,3.6,15247
1065,FINANCE,4.0,48445
1066,FINANCE,3.6,35518
1067,FINANCE,4.3,12185
1068,FINANCE,4.2,36746
1069,FINANCE,4.2,21996
1070,FINANCE,4.1,138371
1071,FINANCE,4.0,12073
1072,FINANCE,4.1,111632
1073,FINANCE,4.4,250706
1074,FINANCE,4.7,706301
1075,FINANCE,4.5,64959
1076,FINANCE,4.3,659741
1077,FINANCE,4.6,510392
1078,FINANCE,4.3,7215
1079,FINANCE,4.0,25508
1080,FINANCE,4.5,60449
1081,FINANCE,4.5,381788
1082,FINANCE,3.6,10697
1083,FINANCE,4.2,347838
1084,FINANCE,4.1,31804
1085,FINANCE,3.5,3856
1086,FINANCE,4.4,199684
1087,FINANCE,4.0,44545
1088,FINANCE,4.5,1336246
1089,FINANCE,4.2,257
1090,FINANCE,4.6,57493
1091,FINANCE,4.2,283
1092,FINANCE,4.8,12304
1093,FINANCE,4.5,8188
1094,FINANCE,4.2,11919
1095,FINANCE,4.3,45957
1096,FINANCE,4.2,347838
1097,FINANCE,4.4,126431
1098,FINANCE,4.4,21570
1099,FINANCE,4.6,134564
1100,FINANCE,4.2,283
1101,FINANCE,4.6,16961
1102,FINANCE,4.6,111254
1103,FINANCE,4.4,7731
1104,FINANCE,4.3,5928
1105,FINANCE,4.2,15703
1106,FINANCE,4.2,6148
1107,FINANCE,3.8,861
1108,FINANCE,4.5,8662
1109,FINANCE,4.6,23130
1110,FINANCE,4.6,69973
1111,FINANCE,4.7,1311
1112,FINANCE,4.6,26587
1113,FINANCE,4.6,2417
1114,FINANCE,4.7,706302
1115,FINANCE,3.8,1054
1116,FINANCE,4.3,25166
1117,FINANCE,4.3,129304
1118,FINANCE,4.5,19870
1119,FINANCE,4.6,3596
1120,FINANCE,4.6,161440
1121,FINANCE,4.7,7514
1122,FINANCE,4.5,46106
1123,FINANCE,4.4,15141
1124,FINANCE,3.9,714
1125,FINANCE,4.5,42410
1126,FINANCE,4.6,260547
1127,FINANCE,4.1,4344
1128,FINANCE,4.5,22808
1129,FINANCE,4.4,42809
1130,FINANCE,4.5,16808
1131,FINANCE,4.6,157505
1132,FINANCE,4.2,24647
1133,FINANCE,4.4,1922
1134,FINANCE,4.1,3334
1135,FINANCE,3.9,10658
1136,FINANCE,4.6,57493
1137,FINANCE,4.5,78361
1138,FINANCE,3.7,2594
1139,FINANCE,4.1,13868
1140,FINANCE,4.4,135952
1141,FINANCE,4.6,11066
1142,FINANCE,4.5,8188
1143,FINANCE,4.3,45962
1144,FINANCE,4.3,34861
1145,FINANCE,4.3,37580
1146,FINANCE,4.4,281485
1147,FINANCE,4.3,685
1148,FINANCE,4.4,126447
1149,FINANCE,4.3,129304
1150,FINANCE,4.4,3780
1151,FINANCE,4.1,15192
1152,FINANCE,4.4,5950
1153,FINANCE,4.2,15993
1154,FINANCE,4.3,5905
1155,FINANCE,4.4,7731
1156,FINANCE,4.3,659760
1157,FINANCE,4.3,14627
1158,FINANCE,3.9,1098
1159,FINANCE,4.1,2898
1160,FINANCE,4.1,70782
1161,FINANCE,4.2,11264
1162,FINANCE,4.5,100997
1163,FINANCE,4.2,347874
1164,FINANCE,4.7,3290
1165,FINANCE,4.4,341090
1166,FINANCE,4.6,964
1167,FINANCE,4.6,87951
1168,FINANCE,4.4,250719
1169,FINANCE,4.6,510401
1170,FINANCE,4.3,24729
1171,FINANCE,4.0,78306
1172,FINANCE,4.4,43313
1173,FINANCE,4.6,1374549
1174,FINANCE,4.2,208463
1175,FINANCE,4.1,6998
1176,FOOD_AND_DRINK,3.6,145323
1178,FOOD_AND_DRINK,4.1,64784
1179,FOOD_AND_DRINK,4.6,32997
1181,FOOD_AND_DRINK,4.7,2707
1182,FOOD_AND_DRINK,4.7,129737
1183,FOOD_AND_DRINK,4.7,611136
1184,FOOD_AND_DRINK,4.7,6118
1185,FOOD_AND_DRINK,4.1,2473
1186,FOOD_AND_DRINK,3.4,109784
1187,FOOD_AND_DRINK,3.8,3320
1188,FOOD_AND_DRINK,3.7,61
1189,FOOD_AND_DRINK,4.2,68103
1190,FOOD_AND_DRINK,3.1,8412
1191,FOOD_AND_DRINK,3.5,10741
1192,FOOD_AND_DRINK,4.7,3803
1193,FOOD_AND_DRINK,4.5,155944
1194,FOOD_AND_DRINK,4.2,10159
1195,FOOD_AND_DRINK,4.3,28008
1196,FOOD_AND_DRINK,4.0,43614
1197,FOOD_AND_DRINK,4.5,455377
1198,FOOD_AND_DRINK,4.6,1398
1199,FOOD_AND_DRINK,4.7,1032935
1200,FOOD_AND_DRINK,4.1,32405
1201,FOOD_AND_DRINK,4.3,151080
1202,FOOD_AND_DRINK,3.8,22513
1203,FOOD_AND_DRINK,4.4,90042
1204,FOOD_AND_DRINK,4.3,58316
1205,FOOD_AND_DRINK,4.2,8509
1206,FOOD_AND_DRINK,4.3,19314
1207,FOOD_AND_DRINK,3.8,21314
1208,FOOD_AND_DRINK,4.3,30224
1209,FOOD_AND_DRINK,3.7,731
1210,FOOD_AND_DRINK,4.5,454
1211,FOOD_AND_DRINK,3.6,14952
1212,FOOD_AND_DRINK,4.8,1250
1213,FOOD_AND_DRINK,3.3,1726
1214,FOOD_AND_DRINK,4.7,14065
1215,FOOD_AND_DRINK,4.6,556
1216,FOOD_AND_DRINK,4.6,4925
1217,FOOD_AND_DRINK,3.4,6507
1218,FOOD_AND_DRINK,4.6,11707
1219,FOOD_AND_DRINK,4.0,1077
1220,FOOD_AND_DRINK,4.1,46539
1221,FOOD_AND_DRINK,4.5,9066
1222,FOOD_AND_DRINK,4.4,1962
1223,FOOD_AND_DRINK,4.5,22071
1224,FOOD_AND_DRINK,4.0,196
1225,FOOD_AND_DRINK,4.1,278
1226,FOOD_AND_DRINK,4.5,61881
1227,FOOD_AND_DRINK,4.6,2129
1228,FOOD_AND_DRINK,4.1,1268
1229,FOOD_AND_DRINK,4.5,91359
1230,FOOD_AND_DRINK,4.6,22015
1231,FOOD_AND_DRINK,4.5,131569
1232,FOOD_AND_DRINK,4.3,31986
1233,FOOD_AND_DRINK,3.6,22875
1234,FOOD_AND_DRINK,4.4,17071
1235,FOOD_AND_DRINK,4.6,90242
1236,FOOD_AND_DRINK,4.1,483960
1237,FOOD_AND_DRINK,4.3,511228
1238,FOOD_AND_DRINK,3.9,464
1239,FOOD_AND_DRINK,4.5,155944
1240,FOOD_AND_DRINK,4.1,1920
1241,FOOD_AND_DRINK,3.6,22875
1242,FOOD_AND_DRINK,4.7,1032935
1243,FOOD_AND_DRINK,4.3,40116
1244,FOOD_AND_DRINK,4.7,51517
1245,FOOD_AND_DRINK,4.6,7690
1246,FOOD_AND_DRINK,4.4,321134
1247,FOOD_AND_DRINK,4.2,3755
1248,FOOD_AND_DRINK,4.5,104504
1249,FOOD_AND_DRINK,4.3,28009
1250,FOOD_AND_DRINK,4.2,333208
1251,FOOD_AND_DRINK,4.5,35218
1252,FOOD_AND_DRINK,4.5,116403
1253,FOOD_AND_DRINK,4.3,37517
1254,FOOD_AND_DRINK,4.0,292969
1255,FOOD_AND_DRINK,4.3,511420
1256,HEALTH_AND_FITNESS,4.8,428156
1257,HEALTH_AND_FITNESS,4.0,1577
1258,HEALTH_AND_FITNESS,4.9,38098
1259,HEALTH_AND_FITNESS,4.8,31139
1260,HEALTH_AND_FITNESS,4.9,272337
1261,HEALTH_AND_FITNESS,4.8,220125
1262,HEALTH_AND_FITNESS,4.4,400592
1263,HEALTH_AND_FITNESS,3.3,20098
1264,HEALTH_AND_FITNESS,4.7,117925
1265,HEALTH_AND_FITNESS,4.6,548021
1266,HEALTH_AND_FITNESS,4.8,48276
1267,HEALTH_AND_FITNESS,4.8,471036
1268,HEALTH_AND_FITNESS,4.8,12705
1269,HEALTH_AND_FITNESS,4.5,706
1270,HEALTH_AND_FITNESS,4.4,465
1271,HEALTH_AND_FITNESS,4.5,644
1272,HEALTH_AND_FITNESS,4.5,6238
1273,HEALTH_AND_FITNESS,4.5,144040
1274,HEALTH_AND_FITNESS,4.8,51227
1275,HEALTH_AND_FITNESS,3.9,357417
1276,HEALTH_AND_FITNESS,4.6,199
1277,HEALTH_AND_FITNESS,4.5,827597
1278,HEALTH_AND_FITNESS,4.5,9116
1279,HEALTH_AND_FITNESS,4.7,2071
1280,HEALTH_AND_FITNESS,4.7,50294
1281,HEALTH_AND_FITNESS,4.4,708674
1282,HEALTH_AND_FITNESS,4.2,1140
1283,HEALTH_AND_FITNESS,3.9,232153
1284,HEALTH_AND_FITNESS,4.2,14709
1285,HEALTH_AND_FITNESS,4.4,12029
1286,HEALTH_AND_FITNESS,4.6,1873516
1287,HEALTH_AND_FITNESS,4.6,2880
1288,HEALTH_AND_FITNESS,4.2,270267
1289,HEALTH_AND_FITNESS,4.5,559186
1290,HEALTH_AND_FITNESS,4.7,77777
1291,HEALTH_AND_FITNESS,4.5,8642
1292,HEALTH_AND_FITNESS,4.5,501144
1293,HEALTH_AND_FITNESS,3.7,1861
1294,HEALTH_AND_FITNESS,4.5,1203
1295,HEALTH_AND_FITNESS,4.6,299
1296,HEALTH_AND_FITNESS,4.6,115721
1297,HEALTH_AND_FITNESS,4.7,14810
1298,HEALTH_AND_FITNESS,4.5,183662
1299,HEALTH_AND_FITNESS,4.5,27393
1300,HEALTH_AND_FITNESS,4.6,10445
1301,HEALTH_AND_FITNESS,4.0,49479
1302,HEALTH_AND_FITNESS,4.3,4848
1303,HEALTH_AND_FITNESS,4.4,20812
1304,HEALTH_AND_FITNESS,4.5,328469
1305,HEALTH_AND_FITNESS,4.2,100406
1306,HEALTH_AND_FITNESS,4.6,205299
1307,HEALTH_AND_FITNESS,4.9,66791
1308,HEALTH_AND_FITNESS,4.5,183669
1309,HEALTH_AND_FITNESS,4.5,399009
1310,HEALTH_AND_FITNESS,4.6,5420
1311,HEALTH_AND_FITNESS,4.5,130104
1312,HEALTH_AND_FITNESS,4.6,251534
1313,HEALTH_AND_FITNESS,4.6,28951
1314,HEALTH_AND_FITNESS,4.5,60096
1315,HEALTH_AND_FITNESS,4.5,106547
1316,HEALTH_AND_FITNESS,4.4,134195
1317,HEALTH_AND_FITNESS,3.9,249855
1318,HEALTH_AND_FITNESS,4.5,27396
1319,HEALTH_AND_FITNESS,4.4,708710
1320,HEALTH_AND_FITNESS,4.6,109756
1321,HEALTH_AND_FITNESS,4.4,38343
1322,HEALTH_AND_FITNESS,4.5,190247
1323,HEALTH_AND_FITNESS,4.5,827651
1324,HEALTH_AND_FITNESS,4.6,115721
1325,HEALTH_AND_FITNESS,4.5,75571
1326,HEALTH_AND_FITNESS,4.4,70769
1327,HEALTH_AND_FITNESS,4.4,2107
1328,HEALTH_AND_FITNESS,4.4,26540
1329,HEALTH_AND_FITNESS,4.2,1608
1330,HEALTH_AND_FITNESS,4.5,19074
1331,HEALTH_AND_FITNESS,4.5,7976
1332,HEALTH_AND_FITNESS,4.4,7586
1333,HEALTH_AND_FITNESS,4.3,2885
1334,HEALTH_AND_FITNESS,4.6,48226
1335,HEALTH_AND_FITNESS,4.6,1026
1336,HEALTH_AND_FITNESS,4.9,28945
1337,HEALTH_AND_FITNESS,4.4,11506
1338,HEALTH_AND_FITNESS,4.3,1288
1339,HEALTH_AND_FITNESS,4.1,6826
1340,HEALTH_AND_FITNESS,4.6,111450
1341,HEALTH_AND_FITNESS,4.8,19543
1342,HEALTH_AND_FITNESS,4.5,233243
1343,HEALTH_AND_FITNESS,4.7,11689
1344,HEALTH_AND_FITNESS,4.6,77563
1345,HEALTH_AND_FITNESS,4.3,5499
1346,HEALTH_AND_FITNESS,4.4,70769
1347,HEALTH_AND_FITNESS,4.4,2107
1348,HEALTH_AND_FITNESS,4.6,48286
1349,HEALTH_AND_FITNESS,4.3,26652
1350,HEALTH_AND_FITNESS,4.6,71269
1351,HEALTH_AND_FITNESS,4.6,20301
1352,HEALTH_AND_FITNESS,4.5,93691
1353,HEALTH_AND_FITNESS,4.6,56145
1354,HEALTH_AND_FITNESS,4.6,20326
1355,HEALTH_AND_FITNESS,4.5,12955
1356,HEALTH_AND_FITNESS,4.1,2681
1357,HEALTH_AND_FITNESS,4.5,325738
1358,HEALTH_AND_FITNESS,4.6,4102
1359,HEALTH_AND_FITNESS,4.5,40296
1360,HEALTH_AND_FITNESS,4.8,4559407
1361,HEALTH_AND_FITNESS,4.8,570242
1362,HEALTH_AND_FITNESS,4.6,1873523
1363,HEALTH_AND_FITNESS,4.5,121838
1364,HEALTH_AND_FITNESS,4.1,62616
1365,HEALTH_AND_FITNESS,4.4,12858
1366,HEALTH_AND_FITNESS,4.2,34356
1367,HEALTH_AND_FITNESS,4.5,50679
1368,HEALTH_AND_FITNESS,4.3,16943
1369,HEALTH_AND_FITNESS,4.6,524299
1370,HEALTH_AND_FITNESS,4.0,267
1371,HEALTH_AND_FITNESS,4.6,623
1372,HEALTH_AND_FITNESS,4.5,27396
1373,HEALTH_AND_FITNESS,4.4,708710
1374,HEALTH_AND_FITNESS,4.5,75571
1375,HEALTH_AND_FITNESS,4.6,117176
1376,HEALTH_AND_FITNESS,4.4,70416
1377,HEALTH_AND_FITNESS,4.7,15674
1378,HEALTH_AND_FITNESS,4.4,14402
1379,HEALTH_AND_FITNESS,4.2,270294
1380,HEALTH_AND_FITNESS,4.5,144050
1381,HEALTH_AND_FITNESS,4.2,100406
1382,HEALTH_AND_FITNESS,4.4,141163
1383,HEALTH_AND_FITNESS,4.5,183669
1384,HEALTH_AND_FITNESS,4.6,251534
1385,HEALTH_AND_FITNESS,4.6,28951
1386,HEALTH_AND_FITNESS,4.6,1873520
1387,HEALTH_AND_FITNESS,4.5,559262
1388,HEALTH_AND_FITNESS,4.5,501144
1389,HEALTH_AND_FITNESS,4.4,708753
1390,HEALTH_AND_FITNESS,4.4,69395
1391,HEALTH_AND_FITNESS,4.5,827653
1392,HEALTH_AND_FITNESS,4.5,27439
1393,HEALTH_AND_FITNESS,4.0,2490
1394,HEALTH_AND_FITNESS,4.6,24094
1395,HEALTH_AND_FITNESS,4.1,18539
1396,HEALTH_AND_FITNESS,4.0,3061
1397,HEALTH_AND_FITNESS,4.4,229210
1398,HEALTH_AND_FITNESS,4.4,20547
1399,HEALTH_AND_FITNESS,4.1,3405
1400,HEALTH_AND_FITNESS,3.5,217
1401,HEALTH_AND_FITNESS,4.3,7895
1402,HEALTH_AND_FITNESS,4.5,32606
1403,HEALTH_AND_FITNESS,4.2,1324
1404,HEALTH_AND_FITNESS,4.6,1873520
1405,HEALTH_AND_FITNESS,4.4,69395
1406,HEALTH_AND_FITNESS,4.5,27439
1407,HEALTH_AND_FITNESS,4.0,2490
1408,HEALTH_AND_FITNESS,4.5,126017
1409,HEALTH_AND_FITNESS,4.6,24094
1410,HEALTH_AND_FITNESS,4.4,20547
1411,HEALTH_AND_FITNESS,4.4,229214
1412,HEALTH_AND_FITNESS,4.1,2469
1413,HEALTH_AND_FITNESS,4.0,3061
1414,HEALTH_AND_FITNESS,4.1,18539
1415,HEALTH_AND_FITNESS,4.1,3405
1416,HEALTH_AND_FITNESS,4.2,270294
1417,HEALTH_AND_FITNESS,4.5,32606
1418,HEALTH_AND_FITNESS,3.5,217
1419,HEALTH_AND_FITNESS,4.3,7895
1420,HEALTH_AND_FITNESS,4.2,1324
1421,HEALTH_AND_FITNESS,4.6,1873523
1422,HEALTH_AND_FITNESS,4.4,69395
1423,HEALTH_AND_FITNESS,4.5,14394
1424,HEALTH_AND_FITNESS,4.4,26540
1425,HEALTH_AND_FITNESS,3.7,1812
1426,HEALTH_AND_FITNESS,4.3,13724
1427,HEALTH_AND_FITNESS,4.5,10253
1428,HEALTH_AND_FITNESS,4.6,4642
1429,HEALTH_AND_FITNESS,4.7,16570
1430,HEALTH_AND_FITNESS,4.6,48226
1431,HEALTH_AND_FITNESS,4.6,20161
1432,HEALTH_AND_FITNESS,4.0,2894
1433,HEALTH_AND_FITNESS,4.4,5038
1434,HEALTH_AND_FITNESS,4.4,11506
1435,HEALTH_AND_FITNESS,4.8,31665
1436,HEALTH_AND_FITNESS,4.6,205299
1437,HEALTH_AND_FITNESS,4.2,13799
1438,HEALTH_AND_FITNESS,4.6,111455
1439,HEALTH_AND_FITNESS,4.1,111462
1440,HEALTH_AND_FITNESS,4.4,57634
1441,HEALTH_AND_FITNESS,4.5,233243
1442,HEALTH_AND_FITNESS,4.3,8576
1443,HEALTH_AND_FITNESS,4.7,11689
1444,HEALTH_AND_FITNESS,4.6,77563
1445,HEALTH_AND_FITNESS,4.4,70769
1446,HOUSE_AND_HOME,4.5,417907
1447,HOUSE_AND_HOME,4.8,3167
1448,HOUSE_AND_HOME,4.2,27386
1449,HOUSE_AND_HOME,4.5,162243
1450,HOUSE_AND_HOME,4.1,65913
1451,HOUSE_AND_HOME,4.1,24977
1452,HOUSE_AND_HOME,4.0,6000
1453,HOUSE_AND_HOME,4.3,37711
1454,HOUSE_AND_HOME,4.5,175293
1456,HOUSE_AND_HOME,4.6,353799
1457,HOUSE_AND_HOME,3.7,2758
1458,HOUSE_AND_HOME,3.7,1437
1459,HOUSE_AND_HOME,4.2,7573
1460,HOUSE_AND_HOME,4.5,8481
1461,HOUSE_AND_HOME,4.3,10054
1462,HOUSE_AND_HOME,3.9,10117
1463,HOUSE_AND_HOME,4.6,39189
1464,HOUSE_AND_HOME,4.3,3522
1465,HOUSE_AND_HOME,4.4,71419
1466,HOUSE_AND_HOME,4.6,36857
1467,HOUSE_AND_HOME,4.5,39123
1468,HOUSE_AND_HOME,3.8,14653
1470,HOUSE_AND_HOME,4.4,23013
1471,HOUSE_AND_HOME,4.7,114
1472,HOUSE_AND_HOME,3.4,287
1473,HOUSE_AND_HOME,4.3,4435
1474,HOUSE_AND_HOME,4.3,43800
1475,HOUSE_AND_HOME,4.0,4281
1476,HOUSE_AND_HOME,4.0,7508
1477,HOUSE_AND_HOME,3.8,491
1479,HOUSE_AND_HOME,4.3,22584
1480,HOUSE_AND_HOME,3.6,4087
1481,HOUSE_AND_HOME,3.8,2496
1482,HOUSE_AND_HOME,4.5,103305
1483,HOUSE_AND_HOME,4.6,2669
1485,HOUSE_AND_HOME,4.5,7619
1486,HOUSE_AND_HOME,4.7,126
1487,HOUSE_AND_HOME,4.3,273
1488,HOUSE_AND_HOME,3.7,2248
1490,HOUSE_AND_HOME,4.2,809
1491,HOUSE_AND_HOME,3.4,3280
1492,HOUSE_AND_HOME,3.9,1478
1493,HOUSE_AND_HOME,4.0,2382
1494,HOUSE_AND_HOME,4.0,4450
1495,HOUSE_AND_HOME,4.0,515
1496,HOUSE_AND_HOME,4.6,353800
1497,HOUSE_AND_HOME,4.0,4465
1498,HOUSE_AND_HOME,4.1,2427
1499,HOUSE_AND_HOME,3.9,6631
1500,HOUSE_AND_HOME,4.4,11200
1501,HOUSE_AND_HOME,4.4,6896
1502,HOUSE_AND_HOME,4.3,4435
1503,HOUSE_AND_HOME,4.6,36857
1504,HOUSE_AND_HOME,4.5,8481
1505,HOUSE_AND_HOME,4.5,162243
1506,HOUSE_AND_HOME,4.5,175293
1507,HOUSE_AND_HOME,4.5,417907
1508,HOUSE_AND_HOME,4.3,3834
1509,HOUSE_AND_HOME,4.2,27387
1510,HOUSE_AND_HOME,4.4,71421
1511,HOUSE_AND_HOME,4.3,22584
1512,HOUSE_AND_HOME,4.6,353813
1513,HOUSE_AND_HOME,4.1,81
1514,LIBRARIES_AND_DEMO,3.9,2087
1515,LIBRARIES_AND_DEMO,4.4,58
1516,LIBRARIES_AND_DEMO,4.6,3014
1518,LIBRARIES_AND_DEMO,4.1,923
1521,LIBRARIES_AND_DEMO,3.8,67007
1522,LIBRARIES_AND_DEMO,4.6,539
1523,LIBRARIES_AND_DEMO,3.5,126862
1524,LIBRARIES_AND_DEMO,4.7,48
1525,LIBRARIES_AND_DEMO,4.3,1465
1526,LIBRARIES_AND_DEMO,4.5,929
1527,LIBRARIES_AND_DEMO,4.4,783
1528,LIBRARIES_AND_DEMO,3.4,2907
1529,LIBRARIES_AND_DEMO,4.3,434
1531,LIBRARIES_AND_DEMO,4.3,411
1532,LIBRARIES_AND_DEMO,4.6,237
1533,LIBRARIES_AND_DEMO,4.6,2580
1535,LIBRARIES_AND_DEMO,4.2,130272
1538,LIBRARIES_AND_DEMO,4.6,130
1541,LIBRARIES_AND_DEMO,4.4,7396
1542,LIBRARIES_AND_DEMO,3.9,58055
1543,LIBRARIES_AND_DEMO,4.5,1703
1544,LIBRARIES_AND_DEMO,3.8,7750
1545,LIBRARIES_AND_DEMO,4.3,6
1546,LIBRARIES_AND_DEMO,3.7,12657
1547,LIBRARIES_AND_DEMO,5.0,26
1548,LIBRARIES_AND_DEMO,3.2,1919
1549,LIBRARIES_AND_DEMO,4.5,60170
1550,LIBRARIES_AND_DEMO,4.7,831
1551,LIBRARIES_AND_DEMO,4.0,8671
1554,LIBRARIES_AND_DEMO,3.8,912
1555,LIBRARIES_AND_DEMO,4.7,2639
1556,LIBRARIES_AND_DEMO,4.5,399
1558,LIBRARIES_AND_DEMO,4.2,3945
1560,LIBRARIES_AND_DEMO,4.1,3781
1561,LIBRARIES_AND_DEMO,3.1,1267
1562,LIFESTYLE,4.1,18968
1563,LIFESTYLE,4.1,47497
1564,LIFESTYLE,4.3,601
1565,LIFESTYLE,4.0,140995
1566,LIFESTYLE,4.6,51357
1567,LIFESTYLE,4.4,13565
1568,LIFESTYLE,4.4,39364
